clinic_name|clinic_link|id_doctor|doctor_specialization|doctor_experience
Стоматология «Дентал Бьюти»|https://prodoctorov.ru/novosibirsk/lpu/66781-dental-byuti/|1|Стоматолог-ортопед|20
Стоматология «Дентал Бьюти»|https://prodoctorov.ru/novosibirsk/lpu/66781-dental-byuti/|2|Стоматолог, стоматолог-хирург|30
«Семейная стоматология»|https://prodoctorov.ru/novosibirsk/lpu/78608-semyaynaya-stomatologiya/|0|Стоматолог-ортопед|17
«Семейная стоматология»|https://prodoctorov.ru/novosibirsk/lpu/78608-semyaynaya-stomatologiya/|1|Стоматолог, пародонтолог, стоматолог-хирург|23
«Семейная стоматология»|https://prodoctorov.ru/novosibirsk/lpu/78608-semyaynaya-stomatologiya/|2|Стоматолог-гигиенист|11
«Семейная стоматология»|https://prodoctorov.ru/novosibirsk/lpu/78608-semyaynaya-stomatologiya/|3|Стоматолог|11
«Семейная стоматология»|https://prodoctorov.ru/novosibirsk/lpu/78608-semyaynaya-stomatologiya/|4|Стоматолог|8
Стоматология «Дент-Практик»|https://prodoctorov.ru/novosibirsk/lpu/28991-dent-praktik/|0|Пародонтолог|31
Стоматология «Дент-Практик»|https://prodoctorov.ru/novosibirsk/lpu/28991-dent-praktik/|1|Стоматолог-хирург, стоматолог-имплантолог|-
Стоматология «Дент-Практик»|https://prodoctorov.ru/novosibirsk/lpu/28991-dent-praktik/|2|Стоматолог, стоматолог-ортопед|-
Стоматология «Дент-Практик»|https://prodoctorov.ru/novosibirsk/lpu/28991-dent-praktik/|3|Стоматолог, стоматолог-ортопед|-
Стоматология «Эстетик Дент»|https://prodoctorov.ru/novosibirsk/lpu/29121-estetik-dent/|0|Стоматолог|28
Стоматология «Эстетик Дент»|https://prodoctorov.ru/novosibirsk/lpu/29121-estetik-dent/|1|Стоматолог-ортопед|22
Стоматология «Эстетик Дент»|https://prodoctorov.ru/novosibirsk/lpu/29121-estetik-dent/|2|Стоматолог-ортопед|-
Стоматология «Эстетик Дент»|https://prodoctorov.ru/novosibirsk/lpu/29121-estetik-dent/|3|Стоматолог, стоматолог-хирург|-
Стоматология «Эстетик Дент»|https://prodoctorov.ru/novosibirsk/lpu/29121-estetik-dent/|4|Стоматолог-хирург, стоматолог-имплантолог|-
Стоматология «Эстетик Дент»|https://prodoctorov.ru/novosibirsk/lpu/29121-estetik-dent/|5|Стоматолог, стоматолог-хирург|28
Стоматология «Эстетик Дент»|https://prodoctorov.ru/novosibirsk/lpu/29121-estetik-dent/|6|Стоматолог, стоматолог-гигиенист|-
Стоматология «Доктор Ли»|https://prodoctorov.ru/novosibirsk/lpu/76016-doktor-li/|0|Стоматолог|30
Стоматология «Доктор Ли»|https://prodoctorov.ru/novosibirsk/lpu/76016-doktor-li/|1|Стоматолог-ортопед|-
Стоматология «Доктор Ли»|https://prodoctorov.ru/novosibirsk/lpu/76016-doktor-li/|2|Стоматолог-ортопед|5
Стоматология «Дентал Приват»|https://prodoctorov.ru/novosibirsk/lpu/28977-dental-privat/|0|Стоматолог|12
Стоматология «Дентал Приват»|https://prodoctorov.ru/novosibirsk/lpu/28977-dental-privat/|1|Стоматолог-хирург, стоматолог-имплантолог|29
Стоматология «Дентал Приват»|https://prodoctorov.ru/novosibirsk/lpu/28977-dental-privat/|2|Стоматолог|3
Стоматология «Дентал Приват»|https://prodoctorov.ru/novosibirsk/lpu/28977-dental-privat/|3|Стоматолог-ортопед|22
«Доступная стоматология» на Фадеева|https://prodoctorov.ru/novosibirsk/lpu/91915-dostupnaya-stomatologiya/|0|Стоматолог-ортопед, стоматолог, стоматолог-хирург|4
«Доступная стоматология» на Фадеева|https://prodoctorov.ru/novosibirsk/lpu/91915-dostupnaya-stomatologiya/|1|Стоматолог-ортопед, стоматолог, стоматолог-хирург|4
«Доступная стоматология» на Фадеева|https://prodoctorov.ru/novosibirsk/lpu/91915-dostupnaya-stomatologiya/|2|Стоматолог-ортопед, стоматолог|3
«Доступная стоматология» на Фадеева|https://prodoctorov.ru/novosibirsk/lpu/91915-dostupnaya-stomatologiya/|3|Стоматолог, стоматолог-ортопед, стоматолог-хирург|3
«Доступная стоматология» на Фадеева|https://prodoctorov.ru/novosibirsk/lpu/91915-dostupnaya-stomatologiya/|4|Стоматолог-имплантолог, стоматолог, стоматолог-ортопед, стоматолог-хирург|4
«Доступная стоматология» на Фадеева|https://prodoctorov.ru/novosibirsk/lpu/91915-dostupnaya-stomatologiya/|5|Стоматолог-ортопед, стоматолог, стоматолог-хирург|4
Стоматология «Дентал визион»|https://prodoctorov.ru/novosibirsk/lpu/82226-dental-vizion/|0|Стоматолог|9
Стоматология «Дентал визион»|https://prodoctorov.ru/novosibirsk/lpu/82226-dental-vizion/|1|Стоматолог-ортодонт|15
Стоматология «Дентал визион»|https://prodoctorov.ru/novosibirsk/lpu/82226-dental-vizion/|2|Стоматолог-ортопед|13
Стоматология «Яблоко»|https://prodoctorov.ru/novosibirsk/lpu/75241-yabloko/|0|Стоматолог-имплантолог, челюстно-лицевой хирург|22
Стоматология «Яблоко»|https://prodoctorov.ru/novosibirsk/lpu/75241-yabloko/|1|Детский стоматолог|12
Стоматология «Яблоко»|https://prodoctorov.ru/novosibirsk/lpu/75241-yabloko/|2|Стоматолог|-
Стоматология «Яблоко»|https://prodoctorov.ru/novosibirsk/lpu/75241-yabloko/|3|Стоматолог, детский стоматолог|10
Стоматология «Яблоко»|https://prodoctorov.ru/novosibirsk/lpu/75241-yabloko/|4|Стоматолог-хирург|-
Стоматология «Яблоко»|https://prodoctorov.ru/novosibirsk/lpu/75241-yabloko/|5|Стоматолог|-
Стоматология «Вектор-Дент»|https://prodoctorov.ru/novosibirsk/lpu/83419-vektor-dent/|0|Стоматолог-ортопед|16
Стоматология «Вектор-Дент»|https://prodoctorov.ru/novosibirsk/lpu/83419-vektor-dent/|1|Детский стоматолог|28
Стоматология «Вектор-Дент»|https://prodoctorov.ru/novosibirsk/lpu/83419-vektor-dent/|2|Стоматолог|28
Стоматология «Вектор-Дент»|https://prodoctorov.ru/novosibirsk/lpu/83419-vektor-dent/|3|Стоматолог|-
Стоматология «Вектор-Дент»|https://prodoctorov.ru/novosibirsk/lpu/83419-vektor-dent/|4|Стоматолог|-
Стоматология «Вектор-Дент»|https://prodoctorov.ru/novosibirsk/lpu/83419-vektor-dent/|5|Детский стоматолог|-
Стоматология «Даймонд дент кидс»|https://prodoctorov.ru/novosibirsk/lpu/77585-daymond-dent-kids/|0|Детский стоматолог|10
Стоматология «Даймонд дент кидс»|https://prodoctorov.ru/novosibirsk/lpu/77585-daymond-dent-kids/|1|Анестезиолог-реаниматолог|34
Стоматология «Даймонд дент кидс»|https://prodoctorov.ru/novosibirsk/lpu/77585-daymond-dent-kids/|2|Детский стоматолог|4
Стоматология «Адажио»|https://prodoctorov.ru/novosibirsk/lpu/28930-adazhio/|0|Пародонтолог, стоматолог-хирург|35
Стоматология «Адажио»|https://prodoctorov.ru/novosibirsk/lpu/28930-adazhio/|1|Стоматолог|-
Стоматология «Адажио»|https://prodoctorov.ru/novosibirsk/lpu/28930-adazhio/|2|Стоматолог-ортопед|-
Стоматология «Адажио»|https://prodoctorov.ru/novosibirsk/lpu/28930-adazhio/|3|Стоматолог|-
Стоматология «Ника-Н»|https://prodoctorov.ru/novosibirsk/lpu/29043-nika-n/|0|Стоматолог-ортодонт|27
Стоматология «Ника-Н»|https://prodoctorov.ru/novosibirsk/lpu/29043-nika-n/|1|Стоматолог-хирург, стоматолог-имплантолог|-
«Стоматологическая практика Золотаева»|https://prodoctorov.ru/novosibirsk/lpu/29076-stomatologicheskaya-praktika-zolotaeva/|0|Стоматолог-хирург, стоматолог-ортопед|-
«Стоматологическая практика Золотаева»|https://prodoctorov.ru/novosibirsk/lpu/29076-stomatologicheskaya-praktika-zolotaeva/|1|Стоматолог-ортодонт|30
«Стоматологическая практика Золотаева»|https://prodoctorov.ru/novosibirsk/lpu/29076-stomatologicheskaya-praktika-zolotaeva/|2|Стоматолог|-
Стоматология «Имплант-Сибирь»|https://prodoctorov.ru/novosibirsk/lpu/23375-implant-sibir/|0|Стоматолог-хирург, стоматолог-имплантолог|25
Стоматология «Имплант-Сибирь»|https://prodoctorov.ru/novosibirsk/lpu/23375-implant-sibir/|1|Стоматолог|27
Стоматология «Имплант-Сибирь»|https://prodoctorov.ru/novosibirsk/lpu/23375-implant-sibir/|2|Стоматолог|6
Стоматология «Имплант-Сибирь»|https://prodoctorov.ru/novosibirsk/lpu/23375-implant-sibir/|3|Стоматолог|23
Стоматология «Имплант-Сибирь»|https://prodoctorov.ru/novosibirsk/lpu/23375-implant-sibir/|4|Стоматолог-ортопед|22
Стоматология «Имплант-Сибирь»|https://prodoctorov.ru/novosibirsk/lpu/23375-implant-sibir/|5|Дерматолог, врач-косметолог|18
Стоматология «Гранат» на Кулагина|https://prodoctorov.ru/novosibirsk/lpu/96478-stomatologiya-granat-na-kulagina/|0|Стоматолог-хирург, стоматолог|9
Стоматология «Гранат» на Кулагина|https://prodoctorov.ru/novosibirsk/lpu/96478-stomatologiya-granat-na-kulagina/|1|Стоматолог|8
Стоматология «Ваша Улыбка»|https://prodoctorov.ru/novosibirsk/lpu/84651-vasha-ulybka/|0|Стоматолог-ортопед, стоматолог-хирург|11
Стоматология «Ваша Улыбка»|https://prodoctorov.ru/novosibirsk/lpu/84651-vasha-ulybka/|1|Стоматолог|11
«Стоматология доктора Сангова»|https://prodoctorov.ru/novosibirsk/lpu/90006-stomatologiya-doktora-sangova/|0|Стоматолог-имплантолог, стоматолог, стоматолог-ортопед, стоматолог-хирург|8
